h3_index,cluster_id,cluster_meaning
891f53ce173ffff,4,4: landuse_cemetery
891f53ce217ffff,11,11: building_house
891f53ce283ffff,11,11: building_house
891f53ce287ffff,2,2: building_house
891f53ce28fffff,2,2: building_house
891f53ce297ffff,2,2: building_house
891f53ce29bffff,8,8: landuse_industrial
891f53ce2abffff,2,2: building_house
891f53ce2b7ffff,11,11: building_house
891f53ce2bbffff,2,2: building_house
891f53ce2c3ffff,7,7: highway_bus_stop
891f53ce2d7ffff,8,8: landuse_industrial
891f53ce2dbffff,0,0: landuse_industrial
891f53ce303ffff,11,11: building_house
891f53ce37bffff,11,11: building_house
891f53ce40bffff,11,11: building_house
891f53ce413ffff,11,11: building_house
891f53ce417ffff,2,2: building_house
891f53ce41bffff,2,2: building_house
891f53ce443ffff,11,11: building_house
891f53ce447ffff,2,2: building_house
891f53ce44bffff,2,2: building_house
891f53ce44fffff,2,2: building_house
891f53ce453ffff,2,2: building_house
891f53ce457ffff,2,2: building_house
891f53ce45bffff,2,2: building_house
891f53ce46bffff,7,7: highway_bus_stop
891f53ce47bffff,2,2: building_house
891f53ce483ffff,11,11: building_house
891f53ce48bffff,2,2: building_house
891f53ce493ffff,2,2: building_house
891f53ce497ffff,2,2: building_house
891f53ce49bffff,2,2: building_house
891f53ce4c3ffff,10,10: building_apartments
891f53ce4c7ffff,10,10: building_apartments
891f53ce4cbffff,10,10: building_apartments
891f53ce4cfffff,10,10: building_apartments
891f53ce4d3ffff,9,9: aeroway_aerodrome
891f53ce4d7ffff,10,10: building_apartments
891f53ce4dbffff,10,10: building_apartments
891f53ce51bffff,11,11: building_house
891f53ce54bffff,2,2: building_house
891f53ce54fffff,2,2: building_house
891f53ce557ffff,2,2: building_house
891f53ce56fffff,11,11: building_house
891f53ce57bffff,2,2: building_house
891f53ce597ffff,2,2: building_house
891f53ce5cfffff,2,2: building_house
891f53ce60bffff,11,11: building_house
891f53ce613ffff,11,11: building_house
891f53ce617ffff,0,0: landuse_industrial
891f53ce61bffff,2,2: building_house
891f53ce643ffff,11,11: building_house
891f53ce647ffff,2,2: building_house
891f53ce657ffff,2,2: building_house
891f53ce66bffff,8,8: landuse_industrial
891f53ce66fffff,8,8: landuse_industrial
891f53ce683ffff,11,11: building_house
891f53ce687ffff,2,2: building_house
891f53ce68bffff,2,2: building_house
891f53ce68fffff,2,2: building_house
891f53ce693ffff,0,0: landuse_industrial
891f53ce697ffff,2,2: building_house
891f53ce69bffff,0,0: landuse_industrial
891f53ce6a7ffff,7,7: highway_bus_stop
891f53ce6abffff,0,0: landuse_industrial
891f53ce6b3ffff,2,2: building_house
891f53ce6c3ffff,11,11: building_house
891f53ce6c7ffff,2,2: building_house
891f53ce6cfffff,2,2: building_house
891f53ce6d3ffff,2,2: building_house
891f53ce6d7ffff,2,2: building_house
891f53cee47ffff,4,4: landuse_cemetery
891f53cee4bffff,2,2: building_house
891f53cee4fffff,4,4: landuse_cemetery
891f53cee7bffff,2,2: building_house
891f53cf417ffff,11,11: building_house
891f53cf437ffff,4,4: landuse_cemetery
891f53cf483ffff,0,0: landuse_industrial
891f53cf487ffff,2,2: building_house
891f53cf48bffff,0,0: landuse_industrial
891f53cf48fffff,2,2: building_house
891f53cf493ffff,10,10: building_apartments
891f53cf497ffff,2,2: building_house
891f53cf49bffff,2,2: building_house
891f53cf4bbffff,2,2: building_house
891f53cf4c7ffff,0,0: landuse_industrial
891f53cf4d3ffff,10,10: building_apartments
891f53cf4d7ffff,10,10: building_apartments
891f53cf4dbffff,2,2: building_house
891f53cf513ffff,7,7: highway_bus_stop
891f53cf517ffff,11,11: building_house
891f53cf51bffff,11,11: building_house
891f53cf553ffff,4,4: landuse_cemetery
891f53cf583ffff,3,3: landuse_industrial
891f53cf593ffff,0,0: landuse_industrial
891f53cf5a3ffff,11,11: building_house
891f53cf5abffff,7,7: highway_bus_stop
891f53cf5cbffff,7,7: highway_bus_stop
891f53cf5cfffff,4,4: landuse_cemetery
891f53cf5d3ffff,7,7: highway_bus_stop
891f53cf5dbffff,7,7: highway_bus_stop
891f53cf64fffff,7,7: highway_bus_stop
891f53cf6d3ffff,0,0: landuse_industrial
891f53cf6d7ffff,0,0: landuse_industrial
891f53cf6dbffff,10,10: building_apartments
891f53d804bffff,10,10: building_apartments
891f53d804fffff,10,10: building_apartments
891f53d8063ffff,11,11: building_house
891f53d8067ffff,2,2: building_house
891f53d806bffff,2,2: building_house
891f53d806fffff,2,2: building_house
891f53d807bffff,2,2: building_house
891f53d8167ffff,11,11: building_house
891f53d8203ffff,10,10: building_apartments
891f53d8207ffff,10,10: building_apartments
891f53d820bffff,2,2: building_house
891f53d820fffff,10,10: building_apartments
891f53d8213ffff,2,2: building_house
891f53d8217ffff,10,10: building_apartments
891f53d821bffff,10,10: building_apartments
891f53d8223ffff,11,11: building_house
891f53d8227ffff,10,10: building_apartments
891f53d822bffff,10,10: building_apartments
891f53d822fffff,2,2: building_house
891f53d8233ffff,9,9: aeroway_aerodrome
891f53d823bffff,10,10: building_apartments
891f53d8257ffff,0,0: landuse_industrial
891f53d8263ffff,11,11: building_house
891f53d8267ffff,2,2: building_house
891f53d826fffff,2,2: building_house
891f53d8273ffff,4,4: landuse_cemetery
891f53d8277ffff,2,2: building_house
891f53d8283ffff,11,11: building_house
891f53d8287ffff,2,2: building_house
891f53d828bffff,2,2: building_house
891f53d828fffff,2,2: building_house
891f53d8293ffff,2,2: building_house
891f53d8297ffff,2,2: building_house
891f53d829bffff,2,2: building_house
891f53d82a3ffff,0,0: landuse_industrial
891f53d82a7ffff,0,0: landuse_industrial
891f53d82abffff,0,0: landuse_industrial
891f53d82afffff,0,0: landuse_industrial
891f53d82b3ffff,10,10: building_apartments
891f53d82b7ffff,0,0: landuse_industrial
891f53d82bbffff,0,0: landuse_industrial
891f53d82c3ffff,11,11: building_house
891f53d82c7ffff,2,2: building_house
891f53d82cfffff,2,2: building_house
891f53d82d3ffff,2,2: building_house
891f53d82d7ffff,0,0: landuse_industrial
891f53d830bffff,11,11: building_house
891f53d831bffff,2,2: building_house
891f53d8343ffff,11,11: building_house
891f53d8347ffff,2,2: building_house
891f53d834bffff,2,2: building_house
891f53d834fffff,2,2: building_house
891f53d8353ffff,2,2: building_house
891f53d8357ffff,10,10: building_apartments
891f53d835bffff,10,10: building_apartments
891f53d836bffff,11,11: building_house
891f53d837bffff,10,10: building_apartments
891f53d83c3ffff,11,11: building_house
891f53d83cbffff,2,2: building_house
891f53d83cfffff,2,2: building_house
891f53d83d3ffff,2,2: building_house
891f53d83dbffff,2,2: building_house
891f53d8663ffff,8,8: landuse_industrial
891f53d8667ffff,0,0: landuse_industrial
891f53d866bffff,2,2: building_house
891f53d866fffff,0,0: landuse_industrial
891f53d867bffff,0,0: landuse_industrial
891f53d8803ffff,11,11: building_house
891f53d8807ffff,2,2: building_house
891f53d880bffff,2,2: building_house
891f53d880fffff,2,2: building_house
891f53d8813ffff,2,2: building_house
891f53d8817ffff,2,2: building_house
891f53d881bffff,2,2: building_house
891f53d8823ffff,11,11: building_house
891f53d8827ffff,0,0: landuse_industrial
891f53d882bffff,0,0: landuse_industrial
891f53d882fffff,8,8: landuse_industrial
891f53d8833ffff,2,2: building_house
891f53d8837ffff,2,2: building_house
891f53d883bffff,0,0: landuse_industrial
891f53d8843ffff,0,0: landuse_industrial
891f53d8847ffff,2,2: building_house
891f53d884bffff,0,0: landuse_industrial
891f53d884fffff,2,2: building_house
891f53d8853ffff,2,2: building_house
891f53d885bffff,2,2: building_house
891f53d8863ffff,6,6: building_office
891f53d8867ffff,0,0: landuse_industrial
891f53d886fffff,6,6: building_office
891f53d8873ffff,2,2: building_house
891f53d8877ffff,0,0: landuse_industrial
891f53d8883ffff,11,11: building_house
891f53d8887ffff,2,2: building_house
891f53d888bffff,2,2: building_house
891f53d888fffff,2,2: building_house
891f53d8893ffff,2,2: building_house
891f53d8897ffff,2,2: building_house
891f53d889bffff,2,2: building_house
891f53d88a3ffff,0,0: landuse_industrial
891f53d88a7ffff,2,2: building_house
891f53d88abffff,2,2: building_house
891f53d88afffff,2,2: building_house
891f53d88b3ffff,2,2: building_house
891f53d88bbffff,0,0: landuse_industrial
891f53d88c7ffff,2,2: building_house
891f53d88cbffff,2,2: building_house
891f53d88d3ffff,11,11: building_house
891f53d88dbffff,2,2: building_house
891f53d8923ffff,11,11: building_house
891f53d8943ffff,3,3: landuse_industrial
891f53d8947ffff,3,3: landuse_industrial
891f53d894bffff,3,3: landuse_industrial
891f53d8953ffff,0,0: landuse_industrial
891f53d895bffff,3,3: landuse_industrial
891f53d8983ffff,11,11: building_house
891f53d898bffff,2,2: building_house
891f53d8993ffff,2,2: building_house
891f53d899bffff,2,2: building_house
891f53d89c3ffff,11,11: building_house
891f53d89cbffff,0,0: landuse_industrial
891f53d89d3ffff,2,2: building_house
891f53d89dbffff,2,2: building_house
891f53d8a17ffff,11,11: building_house
891f53d8a23ffff,0,0: landuse_industrial
891f53d8a27ffff,0,0: landuse_industrial
891f53d8a2bffff,0,0: landuse_industrial
891f53d8a2fffff,8,8: landuse_industrial
891f53d8a33ffff,8,8: landuse_industrial
891f53d8a37ffff,0,0: landuse_industrial
891f53d8a3bffff,0,0: landuse_industrial
891f53d8a4bffff,11,11: building_house
891f53d8a53ffff,11,11: building_house
891f53d8a83ffff,11,11: building_house
891f53d8a87ffff,2,2: building_house
891f53d8a93ffff,2,2: building_house
891f53d8a97ffff,2,2: building_house
891f53d8aa3ffff,6,6: building_office
891f53d8aabffff,2,2: building_house
891f53d8aafffff,0,0: landuse_industrial
891f53d8ab3ffff,2,2: building_house
891f53d8abbffff,2,2: building_house
891f53d8b03ffff,10,10: building_apartments
891f53d8b07ffff,10,10: building_apartments
891f53d8b0bffff,5,5: shop_greengrocer
891f53d8b1bffff,5,5: shop_greengrocer
891f53d8b2bffff,8,8: landuse_industrial
891f53d8b2fffff,7,7: highway_bus_stop
891f53d8b33ffff,2,2: building_house
891f53d8b37ffff,7,7: highway_bus_stop
891f53d8b3bffff,2,2: building_house
891f53d8b43ffff,5,5: shop_greengrocer
891f53d8b47ffff,3,3: landuse_industrial
891f53d8b4bffff,8,8: landuse_industrial
891f53d8b53ffff,8,8: landuse_industrial
891f53d8b57ffff,5,5: shop_greengrocer
891f53d8b5bffff,8,8: landuse_industrial
891f53d8b63ffff,11,11: building_house
891f53d8b6bffff,9,9: aeroway_aerodrome
891f53d8b6fffff,9,9: aeroway_aerodrome
891f53d8b7bffff,10,10: building_apartments
891f53d8b83ffff,11,11: building_house
891f53d8b93ffff,8,8: landuse_industrial
891f53d8b97ffff,3,3: landuse_industrial
891f53d8b9bffff,0,0: landuse_industrial
891f53d8babffff,2,2: building_house
891f53d8bc3ffff,9,9: aeroway_aerodrome
891f53d8bcbffff,0,0: landuse_industrial
891f53d8bcfffff,6,6: building_office
891f53d8bd3ffff,0,0: landuse_industrial
891f53d8bd7ffff,3,3: landuse_industrial
891f53d8c4bffff,11,11: building_house
891f53d8c4fffff,2,2: building_house
891f53d8c63ffff,11,11: building_house
891f53d8c67ffff,0,0: landuse_industrial
891f53d8c6fffff,2,2: building_house
891f53d8c7bffff,2,2: building_house
891f53d8d4bffff,2,2: building_house
891f53d8d4fffff,0,0: landuse_industrial
891f53d8d63ffff,11,11: building_house
891f53d8d67ffff,2,2: building_house
891f53d8d6bffff,2,2: building_house
891f53d8d6fffff,2,2: building_house
891f53d8d7bffff,2,2: building_house
891f53d8e03ffff,11,11: building_house
891f53d8e07ffff,2,2: building_house
891f53d8e13ffff,2,2: building_house
891f53d8e23ffff,11,11: building_house
891f53d8e27ffff,2,2: building_house
891f53d8e2bffff,2,2: building_house
891f53d8e2fffff,2,2: building_house
